Title,Description,Link
"The evening world (New York, N.Y.), December 21, 1922, (Final Edition)",,https://www.loc.gov/item/sn83030193/1922-12-21/ed-1/
"The evening world (New York, N.Y.), October 16, 1914, (Final Edition)",,https://www.loc.gov/item/sn83030193/1914-10-16/ed-1/
"The evening world (New York, N.Y.), November 19, 1919, (Final Edition)",,https://www.loc.gov/item/sn83030193/1919-11-19/ed-1/
"The evening world (New York, N.Y.), May 28, 1914, (Baseball Final-Racing Results)",,https://www.loc.gov/item/sn83030193/1914-05-28/ed-1/
"The sun (New York [N.Y.]), December 10, 1917",,https://www.loc.gov/item/sn83030431/1917-12-10/ed-1/
"The sun (New York [N.Y.]), August 9, 1916",,https://www.loc.gov/item/sn83030431/1916-08-09/ed-1/
"New York journal and advertiser (New York [N.Y.]), June 4, 1899",,https://www.loc.gov/item/sn83030180/1899-06-04/ed-1/
"The Washington times (Washington [D.C.]), September 27, 1908",,https://www.loc.gov/item/sn84026749/1908-09-27/ed-1/
"The Washington herald (Washington, D.C.), December 15, 1907",,https://www.loc.gov/item/sn83045433/1907-12-15/ed-1/
"The sun (New York [N.Y.]), April 5, 1891",,https://www.loc.gov/item/sn83030272/1891-04-05/ed-1/
"The sun (New York [N.Y.]), April 26, 1891",,https://www.loc.gov/item/sn83030272/1891-04-26/ed-1/
"The sun (New York [N.Y.]), March 24, 1895",,https://www.loc.gov/item/sn83030272/1895-03-24/ed-1/
"The sun (New York [N.Y.]), January 13, 1895",,https://www.loc.gov/item/sn83030272/1895-01-13/ed-1/
"The sun (New York [N.Y.]), March 17, 1895",,https://www.loc.gov/item/sn83030272/1895-03-17/ed-1/
"The sun (New York [N.Y.]), November 11, 1894",,https://www.loc.gov/item/sn83030272/1894-11-11/ed-1/
"The sun (New York [N.Y.]), April 4, 1897",,https://www.loc.gov/item/sn83030272/1897-04-04/ed-1/
"The sun (New York [N.Y.]), May 6, 1894",,https://www.loc.gov/item/sn83030272/1894-05-06/ed-1/
"The sun (New York [N.Y.]), August 16, 1891",,https://www.loc.gov/item/sn83030272/1891-08-16/ed-1/
"The sun (New York [N.Y.]), February 13, 1898",,https://www.loc.gov/item/sn83030272/1898-02-13/ed-1/
"The sun (New York [N.Y.]), June 19, 1898",,https://www.loc.gov/item/sn83030272/1898-06-19/ed-1/
"The sun (New York [N.Y.]), August 20, 1899",,https://www.loc.gov/item/sn83030272/1899-08-20/ed-1/
"The sun (New York [N.Y.]), December 4, 1898",,https://www.loc.gov/item/sn83030272/1898-12-04/ed-1/
"The sun (New York [N.Y.]), October 30, 1898",,https://www.loc.gov/item/sn83030272/1898-10-30/ed-1/
"The sun (New York [N.Y.]), August 25, 1918",,https://www.loc.gov/item/sn83030431/1918-08-25/ed-1/
"New-York tribune (New York [N.Y.]), January 13, 1901",,https://www.loc.gov/item/sn83030214/1901-01-13/ed-1/
"New-York tribune (New York [N.Y.]), January 8, 1905",,https://www.loc.gov/item/sn83030214/1905-01-08/ed-1/
"New-York tribune (New York [N.Y.]), September 13, 1903",,https://www.loc.gov/item/sn83030214/1903-09-13/ed-1/
"Evening star (Washington, D.C.), November 21, 1903",,https://www.loc.gov/item/sn83045462/1903-11-21/ed-1/
"Evening star (Washington, D.C.), January 22, 1922",,https://www.loc.gov/item/sn83045462/1922-01-22/ed-1/
"Federal Register: 41 Fed. Reg. 50993 (Nov. 19, 1976).",not given,https://www.loc.gov/item/fr041225/
Kindergarten messenger.,Also available in digital form. Also available in digital form.,https://www.loc.gov/item/07037170/
"Dodge City times (Dodge City, Kan.), December 17, 1885",,https://www.loc.gov/item/sn84029838/1885-12-17/ed-1/
"Dodge City times (Dodge City, Kan.), February 4, 1886",,https://www.loc.gov/item/sn84029838/1886-02-04/ed-1/
"The Camden journal (Camden, S.C.), March 1, 1848",,https://www.loc.gov/item/sn85042796/1848-03-01/ed-1/
"The Bamberg herald (Bamberg, S.C.), July 17, 1902",,https://www.loc.gov/item/sn86063790/1902-07-17/ed-1/
"The Bamberg herald (Bamberg, S.C.), July 23, 1903",,https://www.loc.gov/item/sn86063790/1903-07-23/ed-1/
"Phillipsburg herald (Phillipsburg, Kan.), March 17, 1892",,https://www.loc.gov/item/sn85029677/1892-03-17/ed-1/
"Phillipsburg herald (Phillipsburg, Kan.), March 24, 1892",,https://www.loc.gov/item/sn85029677/1892-03-24/ed-1/
"Phillipsburg herald (Phillipsburg, Kan.), May 26, 1892",,https://www.loc.gov/item/sn85029677/1892-05-26/ed-1/
"Phillipsburg herald (Phillipsburg, Kan.), June 30, 1892",,https://www.loc.gov/item/sn85029677/1892-06-30/ed-1/
"Phillipsburg herald (Phillipsburg, Kan.), December 31, 1891",,https://www.loc.gov/item/sn85029677/1891-12-31/ed-1/
"Phillipsburg herald (Phillipsburg, Kan.), December 2, 1887",,https://www.loc.gov/item/sn85029677/1887-12-02/ed-1/
"Phillipsburg herald (Phillipsburg, Kan.), February 10, 1888",,https://www.loc.gov/item/sn85029677/1888-02-10/ed-1/
"Phillipsburg herald (Phillipsburg, Kan.), April 1, 1897",,https://www.loc.gov/item/sn85029677/1897-04-01/ed-1/
"Phillipsburg herald (Phillipsburg, Kan.), October 7, 1897",,https://www.loc.gov/item/sn85029677/1897-10-07/ed-1/
"Phillipsburg herald (Phillipsburg, Kan.), May 14, 1896",,https://www.loc.gov/item/sn85029677/1896-05-14/ed-1/
"Phillipsburg herald (Phillipsburg, Kan.), June 25, 1896",,https://www.loc.gov/item/sn85029677/1896-06-25/ed-1/
"Phillipsburg herald (Phillipsburg, Kan.), August 27, 1896",,https://www.loc.gov/item/sn85029677/1896-08-27/ed-1/
"Phillipsburg herald (Phillipsburg, Kan.), November 26, 1896",,https://www.loc.gov/item/sn85029677/1896-11-26/ed-1/
"Phillipsburg herald (Phillipsburg, Kan.), February 1, 1894",,https://www.loc.gov/item/sn85029677/1894-02-01/ed-1/
"Phillipsburg herald (Phillipsburg, Kan.), March 29, 1894",,https://www.loc.gov/item/sn85029677/1894-03-29/ed-1/
"Phillipsburg herald (Phillipsburg, Kan.), December 10, 1896",,https://www.loc.gov/item/sn85029677/1896-12-10/ed-1/
"Phillipsburg herald (Phillipsburg, Kan.), February 24, 1898",,https://www.loc.gov/item/sn85029677/1898-02-24/ed-1/
"Phillipsburg herald (Phillipsburg, Kan.), June 2, 1898",,https://www.loc.gov/item/sn85029677/1898-06-02/ed-1/
"Phillipsburg herald (Phillipsburg, Kan.), February 16, 1899",,https://www.loc.gov/item/sn85029677/1899-02-16/ed-1/
"Phillipsburg herald (Phillipsburg, Kan.), March 2, 1899",,https://www.loc.gov/item/sn85029677/1899-03-02/ed-1/
"The daily phoenix (Columbia, S.C.), October 23, 1874",,https://www.loc.gov/item/sn84027008/1874-10-23/ed-1/
"The daily phoenix (Columbia, S.C.), December 3, 1874",,https://www.loc.gov/item/sn84027008/1874-12-03/ed-1/
"The Liberal democrat (Liberal, Kan.), September 21, 1922",,https://www.loc.gov/item/sn85029856/1922-09-21/ed-1/
"The Liberal democrat (Liberal, Kan.), September 28, 1922",,https://www.loc.gov/item/sn85029856/1922-09-28/ed-1/
"The Liberal democrat (Liberal, Kan.), September 29, 1921",,https://www.loc.gov/item/sn85029856/1921-09-29/ed-1/
"Yorkville enquirer (Yorkville, S.C.), July 6, 1882",,https://www.loc.gov/item/sn84026925/1882-07-06/ed-1/
"Meade County news (Meade, Kan.), February 15, 1917",,https://www.loc.gov/item/sn85030287/1917-02-15/ed-1/
"Meade County news (Meade, Kan.), March 1, 1917",,https://www.loc.gov/item/sn85030287/1917-03-01/ed-1/
"Meade County news (Meade, Kan.), March 8, 1917",,https://www.loc.gov/item/sn85030287/1917-03-08/ed-1/
"Meade County news (Meade, Kan.), April 19, 1917",,https://www.loc.gov/item/sn85030287/1917-04-19/ed-1/
"Meade County news (Meade, Kan.), May 3, 1917",,https://www.loc.gov/item/sn85030287/1917-05-03/ed-1/
"The Anderson intelligencer (Anderson Court House, S.C.), October 7, 1868",,https://www.loc.gov/item/sn84026965/1868-10-07/ed-1/
"The Anderson intelligencer (Anderson Court House, S.C.), September 30, 1869",,https://www.loc.gov/item/sn84026965/1869-09-30/ed-1/
"The Anderson intelligencer (Anderson Court House, S.C.), January 2, 1895",,https://www.loc.gov/item/sn84026965/1895-01-02/ed-1/
"The Anderson intelligencer (Anderson Court House, S.C.), April 24, 1867",,https://www.loc.gov/item/sn84026965/1867-04-24/ed-1/
"The Charleston daily news (Charleston, S.C.), July 7, 1868",,https://www.loc.gov/item/sn84026994/1868-07-07/ed-1/
"The Anderson intelligencer (Anderson Court House, S.C.), October 5, 1892",,https://www.loc.gov/item/sn84026965/1892-10-05/ed-1/
"The Anderson intelligencer (Anderson Court House, S.C.), July 7, 1892",,https://www.loc.gov/item/sn84026965/1892-07-07/ed-1/
"The Anderson intelligencer (Anderson Court House, S.C.), October 8, 1891",,https://www.loc.gov/item/sn84026965/1891-10-08/ed-1/
"The Anderson intelligencer (Anderson Court House, S.C.), March 10, 1892",,https://www.loc.gov/item/sn84026965/1892-03-10/ed-1/
"The Anderson intelligencer (Anderson Court House, S.C.), June 23, 1887",,https://www.loc.gov/item/sn84026965/1887-06-23/ed-1/
"The Anderson intelligencer (Anderson Court House, S.C.), August 18, 1887",,https://www.loc.gov/item/sn84026965/1887-08-18/ed-1/
"The Anderson intelligencer (Anderson Court House, S.C.), January 26, 1888",,https://www.loc.gov/item/sn84026965/1888-01-26/ed-1/
"The Anderson intelligencer (Anderson Court House, S.C.), February 9, 1888",,https://www.loc.gov/item/sn84026965/1888-02-09/ed-1/
"The Anderson intelligencer (Anderson Court House, S.C.), April 5, 1888",,https://www.loc.gov/item/sn84026965/1888-04-05/ed-1/
"People's voice (Wellington, Kan.), September 16, 1892",,https://www.loc.gov/item/sn85032801/1892-09-16/ed-1/
"People's voice (Wellington, Kan.), November 18, 1892",,https://www.loc.gov/item/sn85032801/1892-11-18/ed-1/
"Yorkville enquirer (Yorkville, S.C.), March 1, 1921",,https://www.loc.gov/item/sn84026925/1921-03-01/ed-1/
"People's voice (Wellington, Kan.), November 22, 1894",,https://www.loc.gov/item/sn85032801/1894-11-22/ed-1/
"People's voice (Wellington, Kan.), January 31, 1895",,https://www.loc.gov/item/sn85032801/1895-01-31/ed-1/
"People's voice (Wellington, Kan.), March 7, 1895",,https://www.loc.gov/item/sn85032801/1895-03-07/ed-1/
"People's voice (Wellington, Kan.), April 11, 1895",,https://www.loc.gov/item/sn85032801/1895-04-11/ed-1/
"People's voice (Wellington, Kan.), June 6, 1895",,https://www.loc.gov/item/sn85032801/1895-06-06/ed-1/
"People's voice (Wellington, Kan.), July 11, 1895",,https://www.loc.gov/item/sn85032801/1895-07-11/ed-1/
"Yorkville enquirer (Yorkville, S.C.), January 6, 1911",,https://www.loc.gov/item/sn84026925/1911-01-06/ed-1/
"Yorkville enquirer (Yorkville, S.C.), July 16, 1907",,https://www.loc.gov/item/sn84026925/1907-07-16/ed-1/
"Yorkville enquirer (Yorkville, S.C.), July 13, 1909",,https://www.loc.gov/item/sn84026925/1909-07-13/ed-1/
"Yorkville enquirer (Yorkville, S.C.), August 31, 1909",,https://www.loc.gov/item/sn84026925/1909-08-31/ed-1/
"Yorkville enquirer (Yorkville, S.C.), January 26, 1901",,https://www.loc.gov/item/sn84026925/1901-01-26/ed-1/
"Yorkville enquirer (Yorkville, S.C.), December 13, 1912",,https://www.loc.gov/item/sn84026925/1912-12-13/ed-1/
"Kansas agitator (Garnett, Kan.), September 18, 1903",,https://www.loc.gov/item/sn83040052/1903-09-18/ed-1/
"Kansas agitator (Garnett, Kan.), November 20, 1903",,https://www.loc.gov/item/sn83040052/1903-11-20/ed-1/
"Kansas agitator (Garnett, Kan.), February 5, 1904",,https://www.loc.gov/item/sn83040052/1904-02-05/ed-1/
"Yorkville enquirer (Yorkville, S.C.), November 30, 1898",,https://www.loc.gov/item/sn84026925/1898-11-30/ed-1/
"Yorkville enquirer (Yorkville, S.C.), May 17, 1910",,https://www.loc.gov/item/sn84026925/1910-05-17/ed-1/
"People's voice (Wellington, Kan.), August 8, 1895",,https://www.loc.gov/item/sn85032801/1895-08-08/ed-1/
"People's voice (Wellington, Kan.), September 5, 1895",,https://www.loc.gov/item/sn85032801/1895-09-05/ed-1/
"People's voice (Wellington, Kan.), January 14, 1897",,https://www.loc.gov/item/sn85032801/1897-01-14/ed-1/
"People's voice (Wellington, Kan.), May 5, 1898",,https://www.loc.gov/item/sn85032801/1898-05-05/ed-1/
"People's voice (Wellington, Kan.), July 28, 1898",,https://www.loc.gov/item/sn85032801/1898-07-28/ed-1/
"The Lancaster news (Lancaster, S.C.), December 2, 1913",,https://www.loc.gov/item/sn83007465/1913-12-02/ed-1/
"The Lancaster news (Lancaster, S.C.), March 31, 1914",,https://www.loc.gov/item/sn83007465/1914-03-31/ed-1/
"The Lancaster news (Lancaster, S.C.), June 9, 1914",,https://www.loc.gov/item/sn83007465/1914-06-09/ed-1/
"The Lancaster news (Lancaster, S.C.), June 30, 1914",,https://www.loc.gov/item/sn83007465/1914-06-30/ed-1/
"The Lancaster news (Lancaster, S.C.), August 14, 1914",,https://www.loc.gov/item/sn83007465/1914-08-14/ed-1/
"The Lancaster news (Lancaster, S.C.), March 10, 1916",,https://www.loc.gov/item/sn83007465/1916-03-10/ed-1/
"The Lancaster news (Lancaster, S.C.), March 21, 1916",,https://www.loc.gov/item/sn83007465/1916-03-21/ed-1/
"The Lancaster news (Lancaster, S.C.), March 28, 1916",,https://www.loc.gov/item/sn83007465/1916-03-28/ed-1/
"The Lancaster news (Lancaster, S.C.), May 28, 1915",,https://www.loc.gov/item/sn83007465/1915-05-28/ed-1/
"The Lancaster news (Lancaster, S.C.), August 20, 1915",,https://www.loc.gov/item/sn83007465/1915-08-20/ed-1/
"The Lancaster news (Lancaster, S.C.), September 24, 1915",,https://www.loc.gov/item/sn83007465/1915-09-24/ed-1/
"Fort Mill times (Fort Mill, S.C.), April 28, 1910",,https://www.loc.gov/item/sn86063778/1910-04-28/ed-1/
"Fort Mill times (Fort Mill, S.C.), June 16, 1910",,https://www.loc.gov/item/sn86063778/1910-06-16/ed-1/
"The Batesburg advocate (Batesburg, S.C.), August 30, 1907",,https://www.loc.gov/item/sn92065508/1907-08-30/ed-1/
"The Batesburg advocate (Batesburg, S.C.), September 13, 1907",,https://www.loc.gov/item/sn92065508/1907-09-13/ed-1/
"The Batesburg advocate (Batesburg, S.C.), May 21, 1909",,https://www.loc.gov/item/sn92065508/1909-05-21/ed-1/
"Port Royal standard and commercial (Beaufort, S.C.), June 22, 1876",,https://www.loc.gov/item/sn85026954/1876-06-22/ed-1/
"The Carolina Spartan (Spartanburg, S.C.), June 19, 1856",,https://www.loc.gov/item/sn83025802/1856-06-19/ed-1/
"The Lancaster news (Lancaster, S.C.), April 27, 1915",,https://www.loc.gov/item/sn83007465/1915-04-27/ed-1/
"The Lancaster news (Lancaster, S.C.), May 14, 1915",,https://www.loc.gov/item/sn83007465/1915-05-14/ed-1/
"The Carolina Spartan (Spartanburg, S.C.), August 21, 1856",,https://www.loc.gov/item/sn83025802/1856-08-21/ed-1/
"The Carolina Spartan (Spartanburg, S.C.), September 11, 1856",,https://www.loc.gov/item/sn83025802/1856-09-11/ed-1/
"Port Royal standard and commercial (Beaufort, S.C.), March 2, 1876",,https://www.loc.gov/item/sn85026954/1876-03-02/ed-1/
"The southern enterprise (Greenville, S.C.), June 2, 1859",,https://www.loc.gov/item/sn85027003/1859-06-02/ed-1/
"Fort Mill times (Fort Mill, S.C.), July 3, 1913",,https://www.loc.gov/item/sn86063778/1913-07-03/ed-1/
"The national Republican (Washington City [D.C.]), August 28, 1868",,https://www.loc.gov/item/sn86053571/1868-08-28/ed-1/
"The national Republican (Washington City [D.C.]), September 16, 1868",,https://www.loc.gov/item/sn86053571/1868-09-16/ed-1/
"Daily national Republican (Washington, D.C.), October 31, 1863",,https://www.loc.gov/item/sn86053570/1863-10-31/ed-1/
"Daily national Republican (Washington, D.C.), November 4, 1863",,https://www.loc.gov/item/sn86053570/1863-11-04/ed-1/
"Daily national Republican (Washington, D.C.), November 14, 1863",,https://www.loc.gov/item/sn86053570/1863-11-14/ed-1/
"The national Republican (Washington City [D.C.]), December 30, 1868",,https://www.loc.gov/item/sn86053571/1868-12-30/ed-1/
"The national Republican (Washington, D.C.), January 4, 1862",,https://www.loc.gov/item/sn82014760/1862-01-04/ed-1/
"The times (Washington [D.C.]), November 11, 1900",,https://www.loc.gov/item/sn85054468/1900-11-11/ed-1/
"National Republican (Washington City (D.C.)), July 3, 1880",,https://www.loc.gov/item/sn86053573/1880-07-03/ed-1/
"National Republican (Washington City (D.C.)), July 9, 1880",,https://www.loc.gov/item/sn86053573/1880-07-09/ed-1/
"National Republican (Washington City (D.C.)), July 10, 1880",,https://www.loc.gov/item/sn86053573/1880-07-10/ed-1/
"National Republican (Washington City (D.C.)), July 22, 1880",,https://www.loc.gov/item/sn86053573/1880-07-22/ed-1/
"National Republican (Washington City (D.C.)), August 12, 1880",,https://www.loc.gov/item/sn86053573/1880-08-12/ed-1/
"National Republican (Washington City (D.C.)), September 3, 1880",,https://www.loc.gov/item/sn86053573/1880-09-03/ed-1/
"National Republican (Washington City (D.C.)), September 17, 1880",,https://www.loc.gov/item/sn86053573/1880-09-17/ed-1/
"National Republican (Washington City (D.C.)), September 10, 1886",,https://www.loc.gov/item/sn86053573/1886-09-10/ed-1/
"National Republican (Washington City (D.C.)), September 11, 1886",,https://www.loc.gov/item/sn86053573/1886-09-11/ed-1/
"National Republican (Washington City (D.C.)), September 13, 1886",,https://www.loc.gov/item/sn86053573/1886-09-13/ed-1/
"National Republican (Washington City (D.C.)), September 24, 1886",,https://www.loc.gov/item/sn86053573/1886-09-24/ed-1/
"National Republican (Washington City (D.C.)), October 15, 1886",,https://www.loc.gov/item/sn86053573/1886-10-15/ed-1/
"National Republican (Washington City (D.C.)), October 28, 1886",,https://www.loc.gov/item/sn86053573/1886-10-28/ed-1/
"National Republican (Washington City (D.C.)), November 1, 1886",,https://www.loc.gov/item/sn86053573/1886-11-01/ed-1/
"National Republican (Washington City (D.C.)), November 4, 1886",,https://www.loc.gov/item/sn86053573/1886-11-04/ed-1/
"National Republican (Washington City (D.C.)), November 5, 1886",,https://www.loc.gov/item/sn86053573/1886-11-05/ed-1/
"National Republican (Washington City (D.C.)), November 8, 1886",,https://www.loc.gov/item/sn86053573/1886-11-08/ed-1/
"The Evening critic (Washington, D.C.), February 24, 1885",,https://www.loc.gov/item/sn82014424/1885-02-24/ed-1/
"The Evening critic (Washington, D.C.), March 4, 1885",,https://www.loc.gov/item/sn82014424/1885-03-04/ed-1/
"The Evening critic (Washington, D.C.), March 10, 1885",,https://www.loc.gov/item/sn82014424/1885-03-10/ed-1/
"The Washington critic (Washington, D.C.), August 23, 1888",,https://www.loc.gov/item/sn82000205/1888-08-23/ed-1/
"The Washington critic (Washington, D.C.), October 11, 1888",,https://www.loc.gov/item/sn82000205/1888-10-11/ed-1/
"The Washington critic (Washington, D.C.), January 25, 1888",,https://www.loc.gov/item/sn82000205/1888-01-25/ed-1/
"The Washington critic (Washington, D.C.), March 12, 1888",,https://www.loc.gov/item/sn82000205/1888-03-12/ed-1/
"The Washington critic (Washington, D.C.), March 13, 1888",,https://www.loc.gov/item/sn82000205/1888-03-13/ed-1/
"The Washington critic (Washington, D.C.), May 23, 1888",,https://www.loc.gov/item/sn82000205/1888-05-23/ed-1/
"The Washington critic (Washington, D.C.), July 9, 1888",,https://www.loc.gov/item/sn82000205/1888-07-09/ed-1/
"The Washington critic (Washington, D.C.), November 29, 1886",,https://www.loc.gov/item/sn82000205/1886-11-29/ed-1/
"The Washington critic (Washington, D.C.), November 30, 1886",,https://www.loc.gov/item/sn82000205/1886-11-30/ed-1/
"The Washington critic (Washington, D.C.), December 6, 1886",,https://www.loc.gov/item/sn82000205/1886-12-06/ed-1/
"The Washington critic (Washington, D.C.), December 9, 1886",,https://www.loc.gov/item/sn82000205/1886-12-09/ed-1/
"The Washington critic (Washington, D.C.), December 13, 1886",,https://www.loc.gov/item/sn82000205/1886-12-13/ed-1/
"The Washington critic (Washington, D.C.), December 28, 1886",,https://www.loc.gov/item/sn82000205/1886-12-28/ed-1/
"The Washington critic (Washington, D.C.), May 29, 1889",,https://www.loc.gov/item/sn82000189/1889-05-29/ed-1/
"The Washington critic (Washington, D.C.), June 4, 1889",,https://www.loc.gov/item/sn82000189/1889-06-04/ed-1/
"The Washington critic (Washington, D.C.), June 29, 1889",,https://www.loc.gov/item/sn82000189/1889-06-29/ed-1/
"The Washington critic (Washington, D.C.), July 2, 1889",,https://www.loc.gov/item/sn82000189/1889-07-02/ed-1/
"The Washington critic (Washington, D.C.), July 3, 1889",,https://www.loc.gov/item/sn82000189/1889-07-03/ed-1/
"The Evening post (Washington, D.C.), November 6, 1888",,https://www.loc.gov/item/sn82000195/1888-11-06/ed-1/
"The Evening post (Washington, D.C.), November 24, 1888",,https://www.loc.gov/item/sn82000195/1888-11-24/ed-1/
"The Evening post (Washington, D.C.), December 7, 1888",,https://www.loc.gov/item/sn82000195/1888-12-07/ed-1/
"The Evening post (Washington, D.C.), December 20, 1888",,https://www.loc.gov/item/sn82000195/1888-12-20/ed-1/
"Evening star (Washington, D.C.), December 3, 1855",,https://www.loc.gov/item/sn83045462/1855-12-03/ed-1/
"Evening star (Washington, D.C.), December 7, 1855",,https://www.loc.gov/item/sn83045462/1855-12-07/ed-1/
"Evening star (Washington, D.C.), December 10, 1855",,https://www.loc.gov/item/sn83045462/1855-12-10/ed-1/
"Evening star (Washington, D.C.), February 6, 1857",,https://www.loc.gov/item/sn83045462/1857-02-06/ed-1/
"Evening star (Washington, D.C.), February 7, 1857",,https://www.loc.gov/item/sn83045462/1857-02-07/ed-1/
"Evening star (Washington, D.C.), February 25, 1857",,https://www.loc.gov/item/sn83045462/1857-02-25/ed-1/
"Daily evening star (Washington [D.C.]), September 28, 1854",,https://www.loc.gov/item/sn83045461/1854-09-28/ed-1/
"Daily evening star (Washington [D.C.]), October 20, 1853",,https://www.loc.gov/item/sn83045461/1853-10-20/ed-1/
"Daily evening star (Washington [D.C.]), October 26, 1853",,https://www.loc.gov/item/sn83045461/1853-10-26/ed-1/
"Daily evening star (Washington [D.C.]), October 28, 1853",,https://www.loc.gov/item/sn83045461/1853-10-28/ed-1/
"Daily evening star (Washington [D.C.]), November 7, 1853",,https://www.loc.gov/item/sn83045461/1853-11-07/ed-1/
"Daily evening star (Washington [D.C.]), November 8, 1853",,https://www.loc.gov/item/sn83045461/1853-11-08/ed-1/
"Daily evening star (Washington [D.C.]), November 11, 1853",,https://www.loc.gov/item/sn83045461/1853-11-11/ed-1/
"Daily evening star (Washington [D.C.]), November 16, 1853",,https://www.loc.gov/item/sn83045461/1853-11-16/ed-1/
"Daily evening star (Washington [D.C.]), November 26, 1853",,https://www.loc.gov/item/sn83045461/1853-11-26/ed-1/
"Daily evening star (Washington [D.C.]), December 13, 1853",,https://www.loc.gov/item/sn83045461/1853-12-13/ed-1/
"Daily evening star (Washington [D.C.]), December 22, 1853",,https://www.loc.gov/item/sn83045461/1853-12-22/ed-1/
"Daily evening star (Washington [D.C.]), January 9, 1854",,https://www.loc.gov/item/sn83045461/1854-01-09/ed-1/
"Daily evening star (Washington [D.C.]), January 12, 1854",,https://www.loc.gov/item/sn83045461/1854-01-12/ed-1/
"Daily evening star (Washington [D.C.]), January 14, 1854",,https://www.loc.gov/item/sn83045461/1854-01-14/ed-1/
"Daily evening star (Washington [D.C.]), February 11, 1854",,https://www.loc.gov/item/sn83045461/1854-02-11/ed-1/
"Daily evening star (Washington [D.C.]), February 15, 1854",,https://www.loc.gov/item/sn83045461/1854-02-15/ed-1/
"Daily evening star (Washington [D.C.]), February 28, 1854",,https://www.loc.gov/item/sn83045461/1854-02-28/ed-1/
"Daily evening star (Washington [D.C.]), March 17, 1854",,https://www.loc.gov/item/sn83045461/1854-03-17/ed-1/
"Daily evening star (Washington [D.C.]), March 24, 1854",,https://www.loc.gov/item/sn83045461/1854-03-24/ed-1/
"Federal Register: 35 Fed. Reg. 14601 (Sept. 18, 1970).",not given,https://www.loc.gov/item/fr035182/
"Federal Register: 35 Fed. Reg. 14643 (Sept. 19, 1970).",not given,https://www.loc.gov/item/fr035183/
"Federal Register: 35 Fed. Reg. 7685 (May 19, 1970).",not given,https://www.loc.gov/item/fr035097/
"Federal Register: 26 Fed. Reg. 2815 (Apr. 5, 1961).",not given,https://www.loc.gov/item/fr026064/
"Federal Register: 25 Fed. Reg. 9135 (Sept. 23, 1960).",not given,https://www.loc.gov/item/fr025186/
"Federal Register: 25 Fed. Reg. 9165 (Sept. 24, 1960).",not given,https://www.loc.gov/item/fr025187/
"Federal Register: 22 Fed. Reg. 4463 (June 26, 1957).",not given,https://www.loc.gov/item/fr022123/
"Federal Register: 22 Fed. Reg. 4493 (June 27, 1957).",not given,https://www.loc.gov/item/fr022124/
"Federal Register: 22 Fed. Reg. 7415 (Sept. 18, 1957).",not given,https://www.loc.gov/item/fr022181/
"Federal Register: 23 Fed. Reg. 635 (Jan. 31, 1958).",not given,https://www.loc.gov/item/fr023022/
"Federal Register: 23 Fed. Reg. 1589 (Mar. 6, 1958).",not given,https://www.loc.gov/item/fr023046/
"Federal Register: 22 Fed. Reg. 971 (Feb. 16, 1957).",not given,https://www.loc.gov/item/fr022033/
"Federal Register: 22 Fed. Reg. 1019 (Feb. 20, 1957).",not given,https://www.loc.gov/item/fr022035/
"Federal Register: 22 Fed. Reg. 3139 (May 3, 1957).",not given,https://www.loc.gov/item/fr022086/
"Federal Register: 22 Fed. Reg. 3433 (May 16, 1957).",not given,https://www.loc.gov/item/fr022095/
"Federal Register: 25 Fed. Reg. 7271 (Aug. 3, 1960).",not given,https://www.loc.gov/item/fr025150/
"Federal Register: 26 Fed. Reg. 3913 (May 5, 1961).",not given,https://www.loc.gov/item/fr026086/
"Federal Register: 28 Fed. Reg. 11499 (Oct. 29, 1963).",not given,https://www.loc.gov/item/fr028211/
"Federal Register: 29 Fed. Reg. 2417 (Feb. 13, 1964).",not given,https://www.loc.gov/item/fr029031/
"Federal Register: 29 Fed. Reg. 18413 (Dec. 25, 1964).",not given,https://www.loc.gov/item/fr029251/
"Federal Register: 28 Fed. Reg. 6867 (July 4, 1963).",not given,https://www.loc.gov/item/fr028130/
"Federal Register: 28 Fed. Reg. 8395 (Aug. 16, 1963).",not given,https://www.loc.gov/item/fr028160/
"Federal Register: 29 Fed. Reg. 4959 (Apr. 9, 1964).",not given,https://www.loc.gov/item/fr029070/
"Federal Register: 29 Fed. Reg. 7503 (June 11, 1964).",not given,https://www.loc.gov/item/fr029114/
"Federal Register: 29 Fed. Reg. 7759 (June 18, 1964).",not given,https://www.loc.gov/item/fr029119/
"Scepticism and belief in English witchcraft drama, 1538-1681","This is a study of the representation of witches in early modern English drama, organised around the themes of scepticism and belief. It covers the entire early modern period, including the Restoration, and pays particular attention to three plays in which witchcraft is central: The Witch of Edmonton (1621), The Late Lancashire Witches (1634) and The Lancashire Witches (1681). Always a controversial issue, witchcraft...",https://www.loc.gov/item/2020718298/
The Myrtle Reed year book; epigrams and opinions from the writings and sayings of Myrtle Reed;,Also available in digital form on the Library of Congress Web site.,https://www.loc.gov/item/11029889/
[Legal sources on children crossing borders],not given,https://www.loc.gov/item/2021699842/
Sketches of southern scenes.,Also available in digital form.,https://www.loc.gov/item/01021584/
"Journal of Central America (Guatemala); No. 92, Tomo 299",not given,https://www.loc.gov/item/76642272_20140707_01/
"Journal of Central America (Guatemala); No. 97, Tomo 299",not given,https://www.loc.gov/item/76642272_20140714_01/
